model,recal,seed,coverage,risk,auroc
xgb,temperature,0,0.2632705479452055,0.007317073170731708,0.8434592227695675
xgb,temperature,0,0.2437928082191781,0.006145741878841089,0.8651018600531444
xgb,temperature,0,0.2245291095890411,0.0038131553860819827,0.8586509459829997
xgb,temperature,0,0.2050513698630137,0.0020876826722338203,0.8459601259181533
xgb,temperature,0,0.1857876712328767,0.002304147465437788,0.8716106604866743
xgb,temperature,0,0.1663099315068493,0.001287001287001287,0.8521992238033635
xgb,temperature,0,0.1468321917808219,0.0014577259475218659,0.8208882381649585
xgb,temperature,0,0.12756849315068494,0.0016778523489932886,0.765993265993266
xgb,temperature,0,0.10809075342465753,0.0019801980198019802,0.626984126984127
xgb,temperature,0,0.08882705479452055,0.0024096385542168677,0.7632850241545894
xgb,temperature,0,0.06934931506849315,0.0030864197530864196,0.978328173374613
xgb,temperature,0,0.05008561643835616,0.0,
xgb,platt,0,1.0,0.10659246575342465,0.8770312468409655
xgb,platt,0,0.9805222602739726,0.09954158480681075,0.8765421595948816
xgb,platt,0,0.9612585616438356,0.09374304163883322,0.8749969534201373
xgb,platt,0,0.9417808219178082,0.08727272727272728,0.8696774361918681
xgb,platt,0,0.9225171232876712,0.08190255220417633,0.8678123717606417
xgb,platt,0,0.9030393835616438,0.07632140317610808,0.8668759949360106
xgb,platt,0,0.8837756849315068,0.07168806006296924,0.8644592531274269
xgb,platt,0,0.8642979452054794,0.06612184249628529,0.8614757784602611
xgb,platt,0,0.844820205479452,0.061312389156321256,0.8593366114297202
xgb,platt,0,0.825556506849315,0.05729841845994296,0.8538703913619857
xgb,platt,0,0.8060787671232876,0.05390334572490706,0.8517650307792596
xgb,platt,0,0.7868150684931506,0.05032644178454842,0.8489928903561296
xgb,platt,0,0.7673373287671232,0.04630404463040446,0.8417790750085199
xgb,platt,0,0.7478595890410958,0.044075558099599316,0.8387999529708791
xgb,platt,0,0.728595890410959,0.0399529964747356,0.8291431614091642
xgb,platt,0,0.7091181506849316,0.03773015393902807,0.8312579289565493
xgb,platt,0,0.6898544520547946,0.033198883028234566,0.8163332402987828
xgb,platt,0,0.6703767123287672,0.030012771392081736,0.8103575452504275
xgb,platt,0,0.6511130136986302,0.028928336620644313,0.8126854918970307
xgb,platt,0,0.6316352739726028,0.026092849881396138,0.8084049336683689
xgb,platt,0,0.6121575342465754,0.024475524475524476,0.8089385853835022
xgb,platt,0,0.5928938356164384,0.022382671480144403,0.8006922992660751
xgb,platt,0,0.573416095890411,0.02127659574468085,0.8005648714991276
xgb,platt,0,0.554152397260274,0.020084974893781384,0.7986105672957524
xgb,platt,0,0.5346746575342466,0.018014411529223378,0.7949234798685292
xgb,platt,0,0.5154109589041096,0.0170265780730897,0.7796777807827532
xgb,platt,0,0.4959332191780822,0.0146741476046612,0.7680696342000882
xgb,platt,0,0.4764554794520548,0.014375561545372867,0.7665923673027248
xgb,platt,0,0.4571917808219178,0.01451310861423221,0.7770728157547642
xgb,platt,0,0.4377140410958904,0.014669926650366748,0.7944476899858819
xgb,platt,0,0.4184503424657534,0.01432225063938619,0.8073309779990364
xgb,platt,0,0.398972602739726,0.013412017167381975,0.8058823529411765
xgb,platt,0,0.3794948630136986,0.012972363226170333,0.8090265825205585
xgb,platt,0,0.3602311643835616,0.012477718360071301,0.8111972517524721
xgb,platt,0,0.3407534246575342,0.010678391959798994,0.8101621308627678
xgb,platt,0,0.3214897260273973,0.008655126498002663,0.7921172509407803
xgb,platt,0,0.3020119863013699,0.007795889440113395,0.7849473361284385
xgb,platt,0,0.2827482876712329,0.008327024981074944,0.8242430866761394
xgb,platt,0,0.2632705479452055,0.007317073170731708,0.8434592227695675
xgb,platt,0,0.2437928082191781,0.006145741878841089,0.8651018600531444
xgb,platt,0,0.2245291095890411,0.0038131553860819827,0.8586509459829997
xgb,platt,0,0.2050513698630137,0.0020876826722338203,0.8459601259181533
xgb,platt,0,0.1857876712328767,0.002304147465437788,0.8716106604866743
xgb,platt,0,0.1663099315068493,0.001287001287001287,0.8521992238033635
xgb,platt,0,0.1468321917808219,0.0014577259475218659,0.8658357771260997
xgb,platt,0,0.12756849315068494,0.0016778523489932886,0.8834459459459459
xgb,platt,0,0.10809075342465753,0.0019801980198019802,0.8764940239043825
xgb,platt,0,0.08882705479452055,0.0024096385542168677,0.7632850241545894
xgb,platt,0,0.06934931506849315,0.0030864197530864196,0.978328173374613
xgb,platt,0,0.05008561643835616,0.0,
xgb,isotonic,0,1.0,0.11001712328767123,0.8761137145410138
xgb,isotonic,0,0.9805222602739726,0.10434402968784108,0.873263817935338
xgb,isotonic,0,0.9612585616438356,0.09708305499888666,0.8718288680782532
xgb,isotonic,0,0.9417808219178082,0.08795454545454545,0.8668193165534742
xgb,isotonic,0,0.9225171232876712,0.08120649651972157,0.8651886393079297
xgb,isotonic,0,0.9030393835616438,0.07750651813225883,0.8682455191786611
xgb,isotonic,0,0.8837756849315068,0.0721724388471785,0.8683747703280833
xgb,isotonic,0,0.8642979452054794,0.066617137196632,0.8662682483461704
xgb,isotonic,0,0.844820205479452,0.06232581707626045,0.8656041064999801
xgb,isotonic,0,0.825556506849315,0.05885403163080114,0.8684221782601722
xgb,isotonic,0,0.8060787671232876,0.056293149229952204,0.8731116077573681
xgb,isotonic,0,0.7868150684931506,0.04978237214363439,0.8583356176900585
xgb,isotonic,0,0.7673373287671232,0.04630404463040446,0.8408481126216273
xgb,isotonic,0,0.7478595890410958,0.0432169433314253,0.8423132969034608
xgb,isotonic,0,0.728595890410959,0.03965922444183314,0.8353476319510716
xgb,isotonic,0,0.7091181506849316,0.03773015393902807,0.8331589814716864
xgb,isotonic,0,0.6898544520547946,0.03381942289792119,0.8271246443055276
xgb,isotonic,0,0.6703767123287672,0.031289910600255426,0.8272467714794938
xgb,isotonic,0,0.6511130136986302,0.029914529914529916,0.8316797450061452
xgb,isotonic,0,0.6316352739726028,0.029481531684174857,0.8402200411678798
xgb,isotonic,0,0.6121575342465754,0.025524475524475523,0.8341920702730284
xgb,isotonic,0,0.5928938356164384,0.024187725631768953,0.8386645844026778
xgb,isotonic,0,0.573416095890411,0.023516237402015677,0.8460378983634796
xgb,isotonic,0,0.554152397260274,0.019698725376593278,0.8160155926875672
xgb,isotonic,0,0.5346746575342466,0.018414731785428344,0.8200598836676742
xgb,isotonic,0,0.5154109589041096,0.016611295681063124,0.8207857826773284
xgb,isotonic,0,0.4959332191780822,0.015537332757876565,0.8251806022459052
xgb,isotonic,0,0.4764554794520548,0.013926325247079964,0.8228234035549704
xgb,isotonic,0,0.4571917808219178,0.014044943820224719,0.8356253549429907
xgb,isotonic,0,0.4377140410958904,0.014180929095354523,0.8497265472403593
xgb,isotonic,0,0.4184503424657534,0.01329923273657289,0.8600006178942164
xgb,isotonic,0,0.398972602739726,0.012339055793991416,0.8701186215124816
xgb,isotonic,0,0.3794948630136986,0.01015228426395939,0.8790227181072725
xgb,isotonic,0,0.3602311643835616,0.010101010101010102,0.889998839267578
xgb,isotonic,0,0.3407534246575342,0.007537688442211055,0.8964977839575912
xgb,isotonic,0,0.3214897260273973,0.007989347536617843,0.9092334655474588
xgb,isotonic,0,0.3020119863013699,0.007087172218284904,0.9212624584717607
xgb,isotonic,0,0.2827482876712329,0.006056018168054504,0.9322181441746659
xgb,isotonic,0,0.2632705479452055,0.0065040650406504065,0.9443431811852865
xgb,isotonic,0,0.2437928082191781,0.006145741878841089,0.955468044263776
xgb,isotonic,0,0.2245291095890411,0.0038131553860819827,0.9647734956051386
xgb,isotonic,0,0.2050513698630137,0.003131524008350731,0.9704685099846391
xgb,isotonic,0,0.1857876712328767,0.002304147465437788,0.9704496410798432
xgb,isotonic,0,0.1663099315068493,0.002574002574002574,0.9713580246913581
xgb,isotonic,0,0.1468321917808219,0.0029154518950437317,0.9725172820772214
xgb,isotonic,0,0.12756849315068494,0.0016778523489932886,0.9865047233468287
xgb,isotonic,0,0.10809075342465753,0.0019801980198019802,0.9875943471976876
xgb,isotonic,0,0.08882705479452055,0.0024096385542168677,0.9891734229780502
xgb,isotonic,0,0.06934931506849315,0.0030864197530864196,0.9917398038203407
xgb,isotonic,0,0.05008561643835616,0.004273504273504274,0.9964866863905325
mlp,none,0,1.0,0.11215753424657535,0.8594112174022319
mlp,none,0,0.9805222602739726,0.10499890853525431,0.8573236001344491
mlp,none,0,0.9612585616438356,0.09886439545758183,0.8572347804286968
mlp,none,0,0.9417808219178082,0.09386363636363636,0.8540977897533014
mlp,none,0,0.9225171232876712,0.08700696055684455,0.851331660415471
mlp,none,0,0.9030393835616438,0.08224697795686181,0.8485901016141882
mlp,none,0,0.8837756849315068,0.07774279486558489,0.8480904642558776
mlp,none,0,0.8642979452054794,0.07429420505200594,0.8471594996946089
mlp,none,0,0.844820205479452,0.06992652647580441,0.8425803109811592
mlp,none,0,0.825556506849315,0.06481721545242417,0.8359738702908761
mlp,none,0,0.8060787671232876,0.060807222517259694,0.834444484377995
mlp,none,0,0.7868150684931506,0.057127312295973884,0.83099532843085
mlp,none,0,0.7673373287671232,0.05299860529986053,0.8270203398916001
mlp,none,0,0.7478595890410958,0.05180309101316543,0.8321298407751928
mlp,none,0,0.728595890410959,0.04670975323149236,0.8218548431982485
mlp,none,0,0.7091181506849316,0.04406881980078479,0.8194563489320524
mlp,none,0,0.6898544520547946,0.040024821594787464,0.8097556988972963
mlp,none,0,0.6703767123287672,0.037994891443167304,0.8083979996934226
mlp,none,0,0.6511130136986302,0.034845496383957925,0.8007924677343321
mlp,none,0,0.6316352739726028,0.033209081667231445,0.8027447675235286
mlp,none,0,0.6121575342465754,0.031818181818181815,0.7985458913124033
mlp,none,0,0.5928938356164384,0.02851985559566787,0.7919091924625923
mlp,none,0,0.573416095890411,0.027622247107129527,0.7925922877484671
mlp,none,0,0.554152397260274,0.02626496716879104,0.7957312311070683
mlp,none,0,0.5346746575342466,0.02522017614091273,0.8008550544752446
mlp,none,0,0.5154109589041096,0.02367109634551495,0.8026123810185508
mlp,none,0,0.4959332191780822,0.02028485110056107,0.784099849796152
mlp,none,0,0.4764554794520548,0.018867924528301886,0.778342615468364
mlp,none,0,0.4571917808219178,0.017790262172284643,0.7737891515015206
mlp,none,0,0.4377140410958904,0.01613691931540342,0.7648398113514393
mlp,none,0,0.4184503424657534,0.01432225063938619,0.7559097273700683
mlp,none,0,0.398972602739726,0.013412017167381975,0.7493892639022822
mlp,none,0,0.3794948630136986,0.011844331641285956,0.7291996203732997
mlp,none,0,0.3602311643835616,0.0112893642305407,0.7322419037394883
mlp,none,0,0.3407534246575342,0.010050251256281407,0.7081774600271566
mlp,none,0,0.3214897260273973,0.009320905459387484,0.6859649122807017
mlp,none,0,0.3020119863013699,0.009922041105598866,0.6750019940974714
mlp,none,0,0.2827482876712329,0.009084027252081756,0.6577107279693487
mlp,none,0,0.2632705479452055,0.00975609756097561,0.6835873146622734
mlp,none,0,0.2437928082191781,0.009657594381035996,0.6697777777777778
mlp,none,0,0.2245291095890411,0.010486177311725452,0.7031746031746032
mlp,none,0,0.2050513698630137,0.011482254697286013,0.7434170702179176
mlp,none,0,0.1857876712328767,0.009216589861751152,0.6913752913752914
mlp,none,0,0.1663099315068493,0.009009009009009009,0.6674252275682705
mlp,none,0,0.1468321917808219,0.008746355685131196,0.6663160109404587
mlp,none,0,0.12756849315068494,0.006711409395973154,0.5986463620981387
mlp,none,0,0.10809075342465753,0.007920792079207921,0.6348
mlp,none,0,0.08882705479452055,0.00963855421686747,0.6863414634146342
mlp,none,0,0.06934931506849315,0.012345679012345678,0.768025078369906
mlp,none,0,0.05008561643835616,0.01282051282051282,0.8130434782608695
mlp,temperature,0,1.0,0.11215753424657535,0.8594112174022319
mlp,temperature,0,0.9805222602739726,0.10499890853525431,0.8573236001344491
mlp,temperature,0,0.9612585616438356,0.09886439545758183,0.8572347804286968
mlp,temperature,0,0.9417808219178082,0.09386363636363636,0.8540977897533014
mlp,temperature,0,0.9225171232876712,0.08700696055684455,0.851331660415471
mlp,temperature,0,0.9030393835616438,0.08224697795686181,0.8485901016141881
mlp,temperature,0,0.8837756849315068,0.07774279486558489,0.8480904642558776
mlp,temperature,0,0.8642979452054794,0.07429420505200594,0.8471594996946089
mlp,temperature,0,0.844820205479452,0.06992652647580441,0.8425803109811592
mlp,temperature,0,0.825556506849315,0.06481721545242417,0.8359738702908761
mlp,temperature,0,0.8060787671232876,0.060807222517259694,0.834444484377995
mlp,temperature,0,0.7868150684931506,0.057127312295973884,0.83099532843085
mlp,temperature,0,0.7673373287671232,0.05299860529986053,0.8270203398916001
mlp,temperature,0,0.7478595890410958,0.05180309101316543,0.8321298407751928
mlp,temperature,0,0.728595890410959,0.04670975323149236,0.8218548431982485
mlp,temperature,0,0.7091181506849316,0.04406881980078479,0.8194563489320522
mlp,temperature,0,0.6898544520547946,0.040024821594787464,0.8097556988972963
mlp,temperature,0,0.6703767123287672,0.037994891443167304,0.8083979996934226
mlp,temperature,0,0.6511130136986302,0.034845496383957925,0.8007924677343321
mlp,temperature,0,0.6316352739726028,0.033209081667231445,0.8027447675235286
mlp,temperature,0,0.6121575342465754,0.031818181818181815,0.7985458913124033
mlp,temperature,0,0.5928938356164384,0.02851985559566787,0.7919091924625922
mlp,temperature,0,0.573416095890411,0.027622247107129527,0.7925922877484671
mlp,temperature,0,0.554152397260274,0.02626496716879104,0.7957312311070683
mlp,temperature,0,0.5346746575342466,0.02522017614091273,0.8008550544752449
mlp,temperature,0,0.5154109589041096,0.02367109634551495,0.8026123810185508
mlp,temperature,0,0.4959332191780822,0.02028485110056107,0.784099849796152
mlp,temperature,0,0.4764554794520548,0.018867924528301886,0.778342615468364
mlp,temperature,0,0.4571917808219178,0.017790262172284643,0.7737891515015206
mlp,temperature,0,0.4377140410958904,0.01613691931540342,0.7648398113514393
mlp,temperature,0,0.4184503424657534,0.01432225063938619,0.7559097273700683
mlp,temperature,0,0.398972602739726,0.013412017167381975,0.7493892639022822
mlp,temperature,0,0.3794948630136986,0.011844331641285956,0.7291996203732997
mlp,temperature,0,0.3602311643835616,0.0112893642305407,0.7322419037394883
mlp,temperature,0,0.3407534246575342,0.010050251256281407,0.7081774600271566
mlp,temperature,0,0.3214897260273973,0.009320905459387484,0.6859649122807017
mlp,temperature,0,0.3020119863013699,0.009922041105598866,0.6750019940974714
mlp,temperature,0,0.2827482876712329,0.009084027252081756,0.6577107279693487
mlp,temperature,0,0.2632705479452055,0.00975609756097561,0.6835873146622734
mlp,temperature,0,0.2437928082191781,0.009657594381035996,0.6697777777777778
mlp,temperature,0,0.2245291095890411,0.010486177311725452,0.7031746031746031
mlp,temperature,0,0.2050513698630137,0.011482254697286013,0.7434170702179177
mlp,temperature,0,0.1857876712328767,0.009216589861751152,0.6913752913752914
mlp,temperature,0,0.1663099315068493,0.009009009009009009,0.6674252275682704
mlp,temperature,0,0.1468321917808219,0.008746355685131196,0.6663160109404587
mlp,temperature,0,0.12756849315068494,0.006711409395973154,0.5986463620981387
mlp,temperature,0,0.10809075342465753,0.007920792079207921,0.6348
mlp,temperature,0,0.08882705479452055,0.00963855421686747,0.6863414634146342
mlp,temperature,0,0.06934931506849315,0.012345679012345678,0.768025078369906
mlp,temperature,0,0.05008561643835616,0.01282051282051282,0.8130434782608694
mlp,platt,0,1.0,0.11194349315068493,0.8594112174022319
mlp,platt,0,0.9805222602739726,0.10434402968784108,0.8573072249179085
mlp,platt,0,0.9612585616438356,0.09775105767089735,0.8525317901758331
mlp,platt,0,0.9417808219178082,0.09204545454545454,0.849269865135184
mlp,platt,0,0.9225171232876712,0.08677494199535962,0.8465630521217093
mlp,platt,0,0.9030393835616438,0.08153590898317137,0.840774828848126
mlp,platt,0,0.8837756849315068,0.07725841608137564,0.8376415251415251
mlp,platt,0,0.8642979452054794,0.07379891035165924,0.8371067891919887
mlp,platt,0,0.844820205479452,0.06941981251583482,0.8339206273405886
mlp,platt,0,0.825556506849315,0.06352087114337568,0.8269271022891205
mlp,platt,0,0.8060787671232876,0.05947955390334572,0.8222656907639989
mlp,platt,0,0.7868150684931506,0.056311207834602826,0.820157617704365
mlp,platt,0,0.7673373287671232,0.052719665271966525,0.8150212439051159
mlp,platt,0,0.7478595890410958,0.051230681167716084,0.818773449080477
mlp,platt,0,0.728595890410959,0.04700352526439483,0.8108622613117475
mlp,platt,0,0.7091181506849316,0.04406881980078479,0.8073550031867431
mlp,platt,0,0.6898544520547946,0.040024821594787464,0.7985795858309714
mlp,platt,0,0.6703767123287672,0.03735632183908046,0.7929296162719837
mlp,platt,0,0.6511130136986302,0.034845496383957925,0.7828755570791909
mlp,platt,0,0.6316352739726028,0.032192477126397834,0.7816888452811677
mlp,platt,0,0.6121575342465754,0.031118881118881118,0.783882323786116
mlp,platt,0,0.5928938356164384,0.02815884476534296,0.777638836948392
mlp,platt,0,0.573416095890411,0.027622247107129527,0.785085856956027
mlp,platt,0,0.554152397260274,0.02626496716879104,0.7791757733278201
mlp,platt,0,0.5346746575342466,0.02522017614091273,0.7865346168890435
mlp,platt,0,0.5154109589041096,0.02367109634551495,0.7870575186968294
mlp,platt,0,0.4959332191780822,0.02028485110056107,0.763934171712467
mlp,platt,0,0.4764554794520548,0.018867924528301886,0.7648167150237067
mlp,platt,0,0.4571917808219178,0.017790262172284643,0.7636556226638013
mlp,platt,0,0.4377140410958904,0.01613691931540342,0.7528601333917531
mlp,platt,0,0.4184503424657534,0.01432225063938619,0.7418649759712813
mlp,platt,0,0.398972602739726,0.013412017167381975,0.7332321233624454
mlp,platt,0,0.3794948630136986,0.011844331641285956,0.6972172075205847
mlp,platt,0,0.3602311643835616,0.0112893642305407,0.6846516500785751
mlp,platt,0,0.3407534246575342,0.010050251256281407,0.6637086513994911
mlp,platt,0,0.3214897260273973,0.009320905459387484,0.6506439053608866
mlp,platt,0,0.3020119863013699,0.009922041105598866,0.6556249472529327
mlp,platt,0,0.2827482876712329,0.009084027252081756,0.6346605410923941
mlp,platt,0,0.2632705479452055,0.00975609756097561,0.6622222222222222
mlp,platt,0,0.2437928082191781,0.009657594381035996,0.6440770597076104
mlp,platt,0,0.2245291095890411,0.010486177311725452,0.6529251044680167
mlp,platt,0,0.2050513698630137,0.011482254697286013,0.6997004933051445
mlp,platt,0,0.1857876712328767,0.009216589861751152,0.6567067649721898
mlp,platt,0,0.1663099315068493,0.009009009009009009,0.6674252275682704
mlp,platt,0,0.1468321917808219,0.008746355685131196,0.6663160109404587
mlp,platt,0,0.12756849315068494,0.006711409395973154,0.5986463620981387
mlp,platt,0,0.10809075342465753,0.007920792079207921,0.6348
mlp,platt,0,0.08882705479452055,0.00963855421686747,0.6863414634146342
mlp,platt,0,0.06934931506849315,0.012345679012345678,0.768025078369906
mlp,platt,0,0.05008561643835616,0.01282051282051282,0.7503607503607503
mlp,isotonic,0,1.0,0.11429794520547945,0.8577797185124282
mlp,isotonic,0,0.9805222602739726,0.10609037328094302,0.8555921364486465
mlp,isotonic,0,0.9612585616438356,0.09841906034290804,0.8509835128379138
mlp,isotonic,0,0.9417808219178082,0.09181818181818181,0.8454843164290956
mlp,isotonic,0,0.9225171232876712,0.08723897911832947,0.8375359950872142
mlp,isotonic,0,0.9030393835616438,0.08153590898317137,0.8351159806988488
mlp,isotonic,0,0.8837756849315068,0.07871155243400339,0.8386962558638655
mlp,isotonic,0,0.8642979452054794,0.07429420505200594,0.8389060142200041
mlp,isotonic,0,0.844820205479452,0.06916645553585002,0.8320014497825325
mlp,isotonic,0,0.825556506849315,0.06403940886699508,0.8290176015961627
mlp,isotonic,0,0.8060787671232876,0.05894848645778014,0.8087504987401687
mlp,isotonic,0,0.7868150684931506,0.056855277475516865,0.8125329355967931
mlp,isotonic,0,0.7673373287671232,0.054672245467224545,0.8162489679263258
mlp,isotonic,0,0.7478595890410958,0.0500858614768174,0.8122806017779804
mlp,isotonic,0,0.728595890410959,0.04759106933019976,0.8144067362221051
mlp,isotonic,0,0.7091181506849316,0.04346513733776034,0.8013102414002956
mlp,isotonic,0,0.6898544520547946,0.03940428172510084,0.7699875500703691
mlp,isotonic,0,0.6703767123287672,0.03735632183908046,0.7719599135742237
mlp,isotonic,0,0.6511130136986302,0.035831689677843524,0.7757283297406753
mlp,isotonic,0,0.6316352739726028,0.03422568620806506,0.779343930791459
mlp,isotonic,0,0.6121575342465754,0.032867132867132866,0.7842065419366256
mlp,isotonic,0,0.5928938356164384,0.03032490974729242,0.7828496600128354
mlp,isotonic,0,0.573416095890411,0.027622247107129527,0.7793811675187255
mlp,isotonic,0,0.554152397260274,0.02742371572035535,0.7915470175566137
mlp,isotonic,0,0.5346746575342466,0.02522017614091273,0.7907800868486352
mlp,isotonic,0,0.5154109589041096,0.02367109634551495,0.7911530902584258
mlp,isotonic,0,0.4959332191780822,0.0220112214069918,0.7926932006633498
mlp,isotonic,0,0.4764554794520548,0.018867924528301886,0.7762571481724134
mlp,isotonic,0,0.4571917808219178,0.016853932584269662,0.7732637419476184
mlp,isotonic,0,0.4377140410958904,0.015647921760391197,0.7740719442847104
mlp,isotonic,0,0.4184503424657534,0.01381074168797954,0.767928708336445
mlp,isotonic,0,0.398972602739726,0.012875536480686695,0.7682613277133825
mlp,isotonic,0,0.3794948630136986,0.011844331641285956,0.7550062578222778
mlp,isotonic,0,0.3602311643835616,0.011883541295306001,0.7638016528925621
mlp,isotonic,0,0.3407534246575342,0.01193467336683417,0.7734174679487179
mlp,isotonic,0,0.3214897260273973,0.011318242343541944,0.7798233695652175
mlp,isotonic,0,0.3020119863013699,0.010630758327427357,0.785701373825018
mlp,isotonic,0,0.2827482876712329,0.010598031794095382,0.7962390520350335
mlp,isotonic,0,0.2632705479452055,0.01056910569105691,0.8077881420904678
mlp,isotonic,0,0.2437928082191781,0.010535557506584723,0.8194434470377021
mlp,isotonic,0,0.2245291095890411,0.010486177311725452,0.8332926829268295
mlp,isotonic,0,0.2050513698630137,0.008350730688935281,0.8353915739187884
mlp,isotonic,0,0.1857876712328767,0.009216589861751152,0.8525327486366447
mlp,isotonic,0,0.1663099315068493,0.009009009009009009,0.8648282694848084
mlp,isotonic,0,0.1468321917808219,0.008746355685131196,0.8739051526868145
mlp,isotonic,0,0.12756849315068494,0.008389261744966443,0.8919646289888504
mlp,isotonic,0,0.10809075342465753,0.005940594059405941,0.9263164621676891
mlp,isotonic,0,0.08882705479452055,0.007228915662650603,0.9308427318295738
mlp,isotonic,0,0.06934931506849315,0.006172839506172839,0.949514563106796
mlp,isotonic,0,0.05008561643835616,0.008547008547008548,0.9561643835616438
lr,none,1,1.0,0.11044520547945205,0.8666606938201256
lr,none,1,0.9805222602739726,0.10347085789129011,0.8667141500474834
lr,none,1,0.9612585616438356,0.09730572255622356,0.8602774448819646
lr,none,1,0.9417808219178082,0.09068181818181818,0.858128729061088
lr,none,1,0.9225171232876712,0.08584686774941995,0.8538240149298241
lr,none,1,0.9030393835616438,0.07821758710594928,0.8465533643917694
lr,none,1,0.8837756849315068,0.07386776459191087,0.8442839327425019
lr,none,1,0.8642979452054794,0.06785537394749876,0.8373096360130311
lr,none,1,0.844820205479452,0.06283253103623004,0.8311742219305169
lr,none,1,0.825556506849315,0.05885403163080114,0.8255490675688769
lr,none,1,0.8060787671232876,0.05602761550716941,0.8188083338785314
lr,none,1,0.7868150684931506,0.05277475516866159,0.8135178417951239
lr,none,1,0.7673373287671232,0.0502092050209205,0.8065413039725104
lr,none,1,0.7478595890410958,0.04779622209502003,0.811055079310195
lr,none,1,0.728595890410959,0.04524089306698002,0.8081831313925519
lr,none,1,0.7091181506849316,0.043766978569272565,0.8082869205728451
lr,none,1,0.6898544520547946,0.04064536146447409,0.8074879001667403
lr,none,1,0.6703767123287672,0.039272030651340994,0.8073107789779669
lr,none,1,0.6511130136986302,0.036817882971729124,0.81092103967707
lr,none,1,0.6316352739726028,0.03524229074889868,0.8128214217544243
lr,none,1,0.6121575342465754,0.031118881118881118,0.798522301933874
lr,none,1,0.5928938356164384,0.02851985559566787,0.7923463009470674
lr,none,1,0.573416095890411,0.027622247107129527,0.7962726087664984
lr,none,1,0.554152397260274,0.02742371572035535,0.8026321639767018
lr,none,1,0.5346746575342466,0.026821457165732587,0.8102191560420272
lr,none,1,0.5154109589041096,0.02574750830564784,0.8095126666555238
lr,none,1,0.4959332191780822,0.022874406560207165,0.8011608623548921
lr,none,1,0.4764554794520548,0.021114106019766397,0.8016128421610571
lr,none,1,0.4571917808219178,0.019194756554307114,0.7955491514569324
lr,none,1,0.4377140410958904,0.018092909535452322,0.799749373433584
lr,none,1,0.4184503424657534,0.01687979539641944,0.8020361218029015
lr,none,1,0.398972602739726,0.014484978540772532,0.7801925404969158
lr,none,1,0.3794948630136986,0.014664410603496898,0.7931871964130028
lr,none,1,0.3602311643835616,0.0142602495543672,0.8065000337313634
lr,none,1,0.3407534246575342,0.01507537688442211,0.8171675602204939
lr,none,1,0.3214897260273973,0.013315579227696404,0.8224600337711893
lr,none,1,0.3020119863013699,0.012048192771084338,0.8271356264848674
lr,none,1,0.2827482876712329,0.010598031794095382,0.8245679012345679
lr,none,1,0.2632705479452055,0.00975609756097561,0.8264471740931523
lr,none,1,0.2437928082191781,0.010535557506584723,0.8442028985507246
lr,none,1,0.2245291095890411,0.010486177311725452,0.8497313322216046
lr,none,1,0.2050513698630137,0.010438413361169102,0.858359957401491
lr,none,1,0.1857876712328767,0.010368663594470046,0.8776470588235294
lr,none,1,0.1663099315068493,0.009009009009009009,0.8918363994743758
lr,none,1,0.1468321917808219,0.01020408163265306,0.919589552238806
lr,none,1,0.12756849315068494,0.008389261744966443,0.9334806087383407
lr,none,1,0.10809075342465753,0.007920792079207921,0.9562226391494684
lr,none,1,0.08882705479452055,0.00963855421686747,0.9808649062380406
lr,none,1,0.06934931506849315,0.006172839506172839,0.9980891719745223
lr,none,1,0.05008561643835616,0.008547008547008548,0.9988938053097345
lr,temperature,1,1.0,0.11044520547945205,0.8666606938201256
lr,temperature,1,0.9805222602739726,0.10347085789129011,0.8667141500474834
lr,temperature,1,0.9612585616438356,0.09730572255622356,0.8602774448819646
lr,temperature,1,0.9417808219178082,0.09068181818181818,0.858128729061088
lr,temperature,1,0.9225171232876712,0.08584686774941995,0.8538240149298241
lr,temperature,1,0.9030393835616438,0.07821758710594928,0.8465533643917694
lr,temperature,1,0.8837756849315068,0.07386776459191087,0.8442839327425019
lr,temperature,1,0.8642979452054794,0.06785537394749876,0.8373096360130311
lr,temperature,1,0.844820205479452,0.06283253103623004,0.8311742219305169
lr,temperature,1,0.825556506849315,0.05885403163080114,0.8255490675688769
lr,temperature,1,0.8060787671232876,0.05602761550716941,0.8188083338785314
lr,temperature,1,0.7868150684931506,0.05277475516866159,0.8135178417951239
lr,temperature,1,0.7673373287671232,0.0502092050209205,0.8065413039725104
lr,temperature,1,0.7478595890410958,0.04779622209502003,0.811055079310195
lr,temperature,1,0.728595890410959,0.04524089306698002,0.8081831313925519
lr,temperature,1,0.7091181506849316,0.043766978569272565,0.8082869205728451
lr,temperature,1,0.6898544520547946,0.04064536146447409,0.8074879001667403
lr,temperature,1,0.6703767123287672,0.039272030651340994,0.8073107789779669
lr,temperature,1,0.6511130136986302,0.036817882971729124,0.81092103967707
lr,temperature,1,0.6316352739726028,0.03524229074889868,0.8128214217544243
lr,temperature,1,0.6121575342465754,0.031118881118881118,0.798522301933874
lr,temperature,1,0.5928938356164384,0.02851985559566787,0.7923463009470674
lr,temperature,1,0.573416095890411,0.027622247107129527,0.7962726087664984
lr,temperature,1,0.554152397260274,0.02742371572035535,0.8026321639767018
lr,temperature,1,0.5346746575342466,0.026821457165732587,0.8102191560420272
lr,temperature,1,0.5154109589041096,0.02574750830564784,0.8095126666555238
lr,temperature,1,0.4959332191780822,0.022874406560207165,0.8011608623548921
